nama_skpd,nama_urusan,nama_program,nilai_anggaran,nilai_spj
Kantor Kepegawaian - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",908000000,733553650
Kantor Kepegawaian - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan dan kesejahteraan pegawai,100000000,68714000
Kantor Kepegawaian - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan kinerja Pemerintahan Kota/Kabupaten Administrasi,300000000,275291000
Kantor Kepegawaian - JAKUT,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program sinkronisasi kebijakan pembiayaan, kelembagaan dan regulasi Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",145000000,129511500
Kantor Kepegawaian - KEP SERIBU,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program pembinaan dan pengembangan aparatur,553280000,398180450
Kantor Kepegawaian - KEP SERIBU,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian","Program penerapan prinsip good governance dalam penyelenggaraan urusan Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",371800000,207029637
Kantor Kepegawaian - KEP SERIBU,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program penetapan dan evaluasi kinerja,30000000,0
Kantor Kepegawaian - KEP SERIBU,"Otonomi Daerah, Pemerintahan Umum, Administrasi Keuangan Daerah, Perangkat Daerah, Kepegawaian dan Persandian",Program peningkatan dan kesejahteraan pegawai,938845000,652198050
Kantor Kesatuan Bangsa dan Politik - JAKBAR,Kesatuan Bangsa dan Politik Dalam Negeri,Program pencegahan dan penanggulangan konflik,2656660000,1258360500
Kantor Kesatuan Bangsa dan Politik - JAKBAR,Kesatuan Bangsa dan Politik Dalam Negeri,Program pendidikan politik masyarakat,6450000000,2586127000
Kantor Kesatuan Bangsa dan Politik - JAKBAR,Kesatuan Bangsa dan Politik Dalam Negeri,Program penerapan prinsip good governance dalam penyelenggaraan urusan Kesatuan Bangsa Dan Politik Dalam Negeri,1133340000,189600250
Kantor Kesatuan Bangsa dan Politik - JAKBAR,Kesatuan Bangsa dan Politik Dalam Negeri,Program pengembangan wawasan kebangsaan,2510000000,1132834500
Kantor Kesatuan Bangsa dan Politik - JAKPUS,Kesatuan Bangsa dan Politik Dalam Negeri,Program pencegahan dan penanggulangan konflik,2350000000,2020996000
Kantor Kesatuan Bangsa dan Politik - JAKPUS,Kesatuan Bangsa dan Politik Dalam Negeri,Program pendidikan politik masyarakat,6568000000,4005248500
Kantor Kesatuan Bangsa dan Politik - JAKPUS,Kesatuan Bangsa dan Politik Dalam Negeri,Program penerapan prinsip good governance dalam penyelenggaraan urusan Kesatuan Bangsa Dan Politik Dalam Negeri,232000000,148145100
Kantor Kesatuan Bangsa dan Politik - JAKPUS,Kesatuan Bangsa dan Politik Dalam Negeri,Program pengembangan wawasan kebangsaan,2250000000,1534220000
Kantor Kesatuan Bangsa dan Politik - JAKSEL,Kesatuan Bangsa dan Politik Dalam Negeri,Program pencegahan dan penanggulangan konflik,1780000000,1190589200
Kantor Kesatuan Bangsa dan Politik - JAKSEL,Kesatuan Bangsa dan Politik Dalam Negeri,Program pendidikan politik masyarakat,7500000000,4405172500
Kantor Kesatuan Bangsa dan Politik - JAKSEL,Kesatuan Bangsa dan Politik Dalam Negeri,Program penerapan prinsip good governance dalam penyelenggaraan urusan Kesatuan Bangsa Dan Politik Dalam Negeri,391000000,114399250
Kantor Kesatuan Bangsa dan Politik - JAKSEL,Kesatuan Bangsa dan Politik Dalam Negeri,Program pengembangan wawasan kebangsaan,1489000000,1217250000
Kantor Kesatuan Bangsa dan Politik - JAKSEL,Kesatuan Bangsa dan Politik Dalam Negeri,Program peningkatan peran forum komunikasi kerukunan antar umat beragama,400000000,0
Kantor Kesatuan Bangsa dan Politik - JAKTIM,Kesatuan Bangsa dan Politik Dalam Negeri,Program pencegahan dan penanggulangan konflik,1250000000,423312000
Kantor Kesatuan Bangsa dan Politik - JAKTIM,Kesatuan Bangsa dan Politik Dalam Negeri,Program pendidikan politik masyarakat,5400000000,2738732000
Kantor Kesatuan Bangsa dan Politik - JAKTIM,Kesatuan Bangsa dan Politik Dalam Negeri,Program penerapan prinsip good governance dalam penyelenggaraan urusan Kesatuan Bangsa Dan Politik Dalam Negeri,365000000,275164100
Kantor Kesatuan Bangsa dan Politik - JAKTIM,Kesatuan Bangsa dan Politik Dalam Negeri,Program pengembangan wawasan kebangsaan,3600000000,1461756900
Kantor Kesatuan Bangsa dan Politik - JAKUT,Kesatuan Bangsa dan Politik Dalam Negeri,Program pencegahan dan penanggulangan konflik,1360000000,838365000
Kantor Kesatuan Bangsa dan Politik - JAKUT,Kesatuan Bangsa dan Politik Dalam Negeri,Program pendidikan politik masyarakat,4660000000,2865457500
Kantor Kesatuan Bangsa dan Politik - JAKUT,Kesatuan Bangsa dan Politik Dalam Negeri,Program penerapan prinsip good governance dalam penyelenggaraan urusan Kesatuan Bangsa Dan Politik Dalam Negeri,285000000,184223750
Kantor Kesatuan Bangsa dan Politik - JAKUT,Kesatuan Bangsa dan Politik Dalam Negeri,Program pengembangan wawasan kebangsaan,2750000000,1098045000
Kantor Lingkungan Hidup - JAKBAR,Lingkungan Hidup,Program penerapan kaidah good governance dalam penyelenggaraan urusan Lingkungan Hidup,443000000,263556995
Kantor Lingkungan Hidup - JAKBAR,Lingkungan Hidup,Program pengendalian pencemaran dan perusakan Lingkungan Hidup,1775000000,1320354223
Kantor Lingkungan Hidup - JAKBAR,Lingkungan Hidup,Program peningkatan peran serta masyarakat dalam pengelolaan Lingkungan Hidup,950000000,397287710
Kantor Lingkungan Hidup - JAKBAR,Lingkungan Hidup,Program peningkatan sarana dan prasarana Lingkungan Hidup,772000000,517376900
Kantor Lingkungan Hidup - JAKBAR,Lingkungan Hidup,Program rehabilitasi dan pemulihan Lingkungan Hidup dan Sumber Daya Alam,200000000,136603900
Kantor Lingkungan Hidup - JAKPUS,Lingkungan Hidup,Program penerapan kaidah good governance dalam penyelenggaraan urusan Lingkungan Hidup,962916000,600874183
Kantor Lingkungan Hidup - JAKPUS,Lingkungan Hidup,Program pengendalian pencemaran dan perusakan Lingkungan Hidup,1950000000,1571717274
Kantor Lingkungan Hidup - JAKPUS,Lingkungan Hidup,Program peningkatan peran serta masyarakat dalam pengelolaan Lingkungan Hidup,1000000000,806277100
Kantor Lingkungan Hidup - JAKPUS,Lingkungan Hidup,Program peningkatan sarana dan prasarana Lingkungan Hidup,447687400,410436550
Kantor Lingkungan Hidup - JAKPUS,Lingkungan Hidup,Program rehabilitasi dan pemulihan Lingkungan Hidup dan Sumber Daya Alam,100000000,75433250
Kantor Lingkungan Hidup - JAKSEL,Lingkungan Hidup,Program penerapan kaidah good governance dalam penyelenggaraan urusan Lingkungan Hidup,685000000,291688000
Kantor Lingkungan Hidup - JAKSEL,Lingkungan Hidup,Program pengendalian pencemaran dan perusakan Lingkungan Hidup,1855000000,1250636500
